,Date,Troop,Latitude,Longitude,Count,Complete Count?,ObsYear,ObsMonth,Tuple,cleaner
335,2013-10-31,CSL,-17.80624,25.14703,18.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
336,2013-11-04,CSL,-17.80861,25.14597,18.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
337,2013-11-21,CSL,-17.80861,25.14597,18.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
338,2013-11-21,CSL,-17.80461,25.15142,27.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
339,2013-11-26,CSL,-17.80461,25.15142,27.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
340,2013-11-27,CSL,-17.80277,25.15086,15.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
341,2013-11-29,CSL,-17.80277,25.15086,15.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
342,2013-12-03,CSL,-17.80502,25.15344,21.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
343,2013-12-05,CSL,-17.80502,25.15344,21.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
344,2013-12-05,CSL,-17.80298,25.15089,25.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
345,2013-12-06,CSL,-17.80594,25.14885,23.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
346,2013-12-17,CSL,-17.80594,25.14885,23.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
347,2013-12-17,CSL,-17.80301,25.14865,17.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
348,2013-12-17,CSL,-17.80298,25.15089,25.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
349,2014-01-10,CSL,-17.80301,25.14865,17.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
350,2014-01-15,CSL,-17.80056,25.1504,12.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
351,2014-01-15,CSL,-17.80163,25.14919,10.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
352,2014-01-16,CSL,-17.79967,25.15003,29.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
353,2014-01-22,CSL,-17.80135,25.15021,19.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
354,2014-01-22,CSL,-17.80163,25.14919,10.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
355,2014-01-23,CSL,-17.80818,25.15302,16.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
356,2014-01-30,CSL,-17.79967,25.15003,29.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
357,2014-01-30,CSL,-17.80197,25.1497,21.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
358,2014-02-03,CSL,-17.80135,25.15021,19.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
359,2014-02-05,CSL,-17.80818,25.15302,16.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
360,2014-02-20,CSL,-17.80197,25.1497,21.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
361,2014-02-20,CSL,,,49.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
362,2014-02-28,CSL,-17.80724,25.14629,22.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
363,2014-02-28,CSL,-17.7993,25.14956,49.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
407,2016-01-04,CSL,-,-,5.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
408,2016-01-05,CSL,17.80667,25.14589,11.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
409,2016-01-06,CSL,,,2.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
410,2016-01-11,CSL,-,-,5.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
411,2016-01-11,CSL,-,-,12.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
412,2016-01-12,CSL,-,-,7.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
413,2016-01-12,CSL,17.82747,25.138,4.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
414,2016-01-15,CSL,-,-,17.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
415,2016-01-18,CSL,,,18.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
416,2016-01-19,CSL,,,21.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
417,2016-01-20,CSL,,,6.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
418,2016-01-21,CSL,17.80745,25.14708,18.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
419,2016-01-26,CSL,17.80662,25.14722,9.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
420,2016-01-28,CSL,17.80835,25.14615,20.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
421,2016-02-09,CSL,17.80795,25.1457,31.0,,2016.0,2.0,"(2.0, 2016.0)",1.0
422,2016-02-18,CSL,17.80816,25.14548,20.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
423,2016-02-19,CSL,17.80594,25.14729,15.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
424,2016-02-22,CSL,17.80568,25.14942,20.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
425,2016-03-09,CSL,17.80607,25.14829,16.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
426,2016-03-12,CSL,17.79528,25.18394,20.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
427,2016-03-16,CSL,17.80772,25.14597,15.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
428,2016-03-23,CSL,17.78526,25.17479,10.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
429,2016-04-07,CSL,17.80577,25.14726,15.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
430,2016-04-11,CSL,-,-,13.0,,2016.0,4.0,"(4.0, 2016.0)",1.0
431,2016-04-12,CSL,-,-,4.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
432,2016-04-14,CSL,-,-,22.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
433,2016-04-14,CSL,-,-,24.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
434,2016-04-19,CSL,17.80664,25.14675,29.0,,2016.0,4.0,"(4.0, 2016.0)",1.0
435,2016-04-25,CSL,17.80661,25.14658,22.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
436,2016-04-27,CSL,17.80531,25.1493,15.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
437,2016-04-28,CSL,17.8052,25.14919,22.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
438,2016-05-20,CSL,,,23.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
439,2016-05-20,CSL,17.79735,25.15554,24.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
440,2016-05-30,CSL,17.80784,25.14561,23.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
441,2016-06-13,CSL,17.80652,25.1461,25.0,,2016.0,6.0,"(6.0, 2016.0)",1.0
442,2016-06-20,CSL,-,-,31.0,,2016.0,6.0,"(6.0, 2016.0)",1.0
443,2016-07-06,CSL,-,-,17.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
444,2016-07-07,CSL,17.82756,25.13784,10.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
445,2016-07-12,CSL,-,-,15.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
446,2016-07-20,CSL,17.79493,25.18295,20.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
447,2016-07-21,CSL,17.79493,25.18295,3.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
448,2016-07-25,CSL,17.80409,25.14834,10.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
449,2016-07-26,CSL,17.80409,25.14834,16.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
450,2016-07-27,CSL,17.80409,25.14834,26.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
451,2016-07-28,CSL,17.80409,25.14834,25.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
452,2016-07-28,CSL,17.78915,25.17734,15.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
453,2016-07-29,CSL,-,-,28.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
454,2016-07-30,CSL,-,-,30.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
455,2016-07-31,CSL,-,-,15.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
456,2016-08-01,CSL,17.80759,25.14582,6.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
457,2016-08-03,CSL,17.80409,25.14834,5.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
458,2016-08-19,CSL,17.803784,25.14788,3.0,,2016.0,8.0,"(8.0, 2016.0)",1.0
459,2016-08-26,CSL,17.8043,25.14781,10.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
460,2016-08-29,CSL,17.807105,25.146901,32.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
461,2016-08-31,CSL,17.80716,25.14646,24.0,,2016.0,8.0,"(8.0, 2016.0)",1.0
462,2016-09-07,CSL,17.80753,25.1464,24.0,No,2016.0,9.0,"(9.0, 2016.0)",1.0
463,2016-09-09,CSL,17.80331,25.14765,30.0,No,2016.0,9.0,"(9.0, 2016.0)",1.0
464,2016-09-19,CSL,17.80786,25.14544,2.0,,2016.0,9.0,"(9.0, 2016.0)",1.0
465,2016-09-21,CSL,17.80681,25.14604,24.0,,2016.0,9.0,"(9.0, 2016.0)",1.0
466,2016-10-17,CSL,17.807388,25.14776,22.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
467,2016-10-18,CSL,17.80739,25.14776,20.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
468,2016-10-24,CSL,17.807202,25.146443,22.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
469,2016-12-22,CSL,-,-,27.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
470,2016-12-27,CSL,17.808203,25.145771,30.0,No,2016.0,12.0,"(12.0, 2016.0)",1.0
471,2016-12-28,CSL,17.806715,25.145897,27.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
472,2016-12-30,CSL,17.806859,25.146944,27.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
473,2017-01-04,CSL,17.802698,25.14829,27.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
474,2017-01-19,CSL,17.806531,25.146177,31.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
475,2017-02-06,CSL,17.806752,25.147038,27.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
476,2017-02-07,CSL,17.80648,25.14616,37.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
477,2017-02-09,CSL,17.80648,25.14616,37.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
478,2017-02-17,CSL,17.80839,25.14561,40.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
479,2017-02-19,CSL,17.80397,25.148319,20.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
480,2017-02-24,CSL,,,11.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
481,2017-02-24,CSL,,,24.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
482,2017-03-03,CSL,17.804252,25.147235,24.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
483,2017-03-06,CSL,,,30.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
484,2017-03-09,CSL,,,27.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
485,2017-03-10,CSL,,,32.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
486,2017-03-13,CSL,-17.805261,25.151555,21.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
487,2017-03-27,CSL,-17.805043,25.147072,27.0,No,2017.0,3.0,"(3.0, 2017.0)",1.0
488,2017-03-30,CSL,-17.806,25.14618,24.0,Yes,2017.0,3.0,"(3.0, 2017.0)",1.0
489,2017-03-31,CSL,-17.80782,25.14554,32.0,Yes,2017.0,3.0,"(3.0, 2017.0)",1.0
490,2017-04-03,CSL,-17.80821,25.1459,5.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
491,2017-04-10,CSL,-17.80797,25.14655,26.0,,2017.0,4.0,"(4.0, 2017.0)",1.0
492,2017-04-13,CSL,-17.80316,25.14799,24.0,-,2017.0,4.0,"(4.0, 2017.0)",1.0
493,2017-04-21,CSL,-17.80767,25.14672,35.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
494,2017-04-24,CSL,-17.79431,25.23489,18.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
495,2017-05-02,CSL, -17.80648,25.14877,22.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
496,2017-05-05,CSL,-17.807,25.14684,16.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
497,2017-05-09,CSL,-,-,29.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
498,2017-05-10,CSL,-17.80665,25.14614,30.0,Yes,2017.0,5.0,"(5.0, 2017.0)",1.0
499,2017-05-12,CSL,-,-,27.0,,2017.0,5.0,"(5.0, 2017.0)",1.0
500,2017-05-15,CSL,-17.82753,25.13804,15.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
501,2017-06-02,CSL,-17.80355,25.80355,21.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
502,2017-06-05,CSL,-17.80731,25.14645,26.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
503,2017-06-07,CSL,-17.80743,25.14647,30.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
504,2017-06-10,CSL,-17.80677,25.14703,25.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
505,2017-06-12,CSL,-17.805986,25.14607,32.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
506,2017-06-14,CSL,,,21.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
507,2017-06-20,CSL,-17.80882,25.14562,35.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
508,2017-06-22,CSL,-17.80634,25.14623,47.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
509,2017-06-26,CSL,-17.80742,25.14733,24.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
510,2017-06-29,CSL,-17.80744,25.14575,35.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
511,2017-07-13,CSL,-17.80816,25.14518,36.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
512,2017-07-25,CSL,-17.80738,25.146487,36.0,Yes,2017.0,7.0,"(7.0, 2017.0)",1.0
513,2017-07-30,CSL,-17.80667,25.14641,14.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
514,2017-08-18,CSL,-17.870921,25.14505,49.0,Yes,2017.0,8.0,"(8.0, 2017.0)",1.0
515,2017-08-29,CSL,-17.80544,25.14762,27.0,No,2017.0,8.0,"(8.0, 2017.0)",1.0
516,2017-09-07,CSL,-17.80459,25.14907,40.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
517,2017-09-11,CSL,-17.80379,25.14758,30.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
518,2017-09-12,CSL,-17.80394,25.14782,14.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
519,2017-09-17,CSL,-1780725,25.14673,7.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
520,2017-09-22,CSL,,,31.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
521,2017-09-25,CSL,-17.80459,25.14693,47.0,Yes,2017.0,9.0,"(9.0, 2017.0)",1.0
522,2017-09-30,CSL,-17.80314,25.14922,20.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
523,2017-10-06,CSL,-17.8075,25.14645,50.0,No,2017.0,10.0,"(10.0, 2017.0)",1.0
524,2017-11-23,CSL,-17.804184,25.149293,15.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
525,2017-11-24,CSL,-17.80731,25.14701,26.0,Yes,2017.0,11.0,"(11.0, 2017.0)",1.0
526,2017-11-28,CSL,-17.80715,25.14705,17.0,Yes,2017.0,11.0,"(11.0, 2017.0)",1.0
527,2017-11-29,CSL,-17.80672,25.14768,20.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
528,2017-12-04,CSL,-17.806267,25.148638,17.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
529,2017-12-07,CSL,-17.80758,25.1467,16.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
530,2017-12-16,CSL,-17.806119,25.147697,20.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
531,2017-12-18,CSL,-17.806706,25.146646,25.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
532,2017-12-21,CSL,-17.807947,25.14549,10.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
533,2018-01-02,CSL,-17.80556,25.1471,19.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
534,2018-01-09,CSL,-17.806374,25.146561,22.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
535,2018-01-11,CSL, -17.807334,25.146616,25.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
536,2018-01-17,CSL,-17.809633,25.145927,30.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
537,2018-01-31,CSL,-17.80795,25.14603,35.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
556,2013-09-23,FARM,-17.79268,25.18475,25.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
557,2013-10-03,FARM,-17.79268,25.18475,25.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
558,2013-10-10,FARM,-17.79379,25.18457,13.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
559,2013-11-22,FARM,-17.79265,25.18475,11.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
560,2013-11-28,FARM,-17.79265,25.18475,11.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
561,2013-12-04,FARM,-17.79274,25.1846,10.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
562,2013-12-05,FARM,-17.79274,25.1846,22.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
563,2013-12-05,FARM,-17.79271,25.18469,18.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
564,2013-12-06,FARM,-17.79274,25.1846,10.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
565,2013-12-12,FARM,-17.79274,25.1846,22.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
566,2014-01-15,FARM,-17.7924,25.18485,6.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
567,2014-01-22,FARM,-17.79308,25.18474,18.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
568,2014-01-23,FARM,-17.7924,25.18485,6.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
569,2014-01-31,FARM,-17.79308,25.18474,18.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
570,2014-02-05,FARM,-17.79263,25.18471,35.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
571,2014-02-06,FARM,-17.79191,25.18492,35.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
572,2014-02-28,FARM,-17.7872,25.18317,18.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
599,2016-01-06,FOR,17.80426,25.14888,1.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
600,2016-01-07,FOR,-,-,2.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
601,2016-01-13,FOR,17.80421,25.14878,5.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
602,2016-01-18,FOR,17.80347,25.14867,9.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
603,2016-01-20,FOR,17.80213,25.14875,9.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
604,2016-01-21,FOR,17.8289,25.13665,5.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
605,2016-01-22,FOR,-,-,2.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
606,2016-01-25,FOR,17.80219,25.1493,6.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
607,2016-01-26,FOR,,,1.0,No,2016.0,1.0,"(1.0, 2016.0)",1.0
608,2016-01-27,FOR,17.80177,25.14918,10.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
609,2016-01-28,FOR,17.80155,25.14929,12.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
610,2016-01-29,FOR,-,-,11.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
611,2016-02-02,FOR,17.8866,25.16434,3.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
612,2016-02-02,FOR,17.78866,25.16434,16.0,,2016.0,2.0,"(2.0, 2016.0)",1.0
613,2016-02-04,FOR,17.80102,25.14928,26.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
614,2016-02-15,FOR,-,-,20.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
615,2016-02-17,FOR,-,-,10.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
616,2016-02-24,FOR,-,-,20.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
617,2016-02-29,FOR,17.80165,25.14929,18.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
618,2016-03-09,FOR,17.80149,25.15185,30.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
619,2016-03-17,FOR,17.80238,25.14915,25.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
620,2016-04-04,FOR,17.79074,25.1579,2.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
621,2016-04-07,FOR,17.80155,25.1493,2.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
622,2016-04-09,FOR,-,-,12.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
623,2016-04-15,FOR,17.80412,25.14865,13.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
624,2016-04-25,FOR,17.80132,25.14999,8.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
625,2016-04-27,FOR,-,-,10.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
626,2016-04-28,FOR,17.8052,25.14919,21.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
627,2016-05-04,FOR,17.80138,25.15,20.0,No,2016.0,5.0,"(5.0, 2016.0)",1.0
628,2016-05-20,FOR,17.80166,25.14927,25.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
629,2016-05-30,FOR,,,14.0,No,2016.0,5.0,"(5.0, 2016.0)",1.0
630,2016-06-13,FOR,17.80218,25.14916,20.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
631,2016-07-11,FOR,17.80407,25.14837,4.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
632,2016-07-12,FOR,17.80407,25.14837,10.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
633,2016-08-01,FOR,17.80133,25.15019,1.0,,2016.0,8.0,"(8.0, 2016.0)",1.0
634,2016-08-02,FOR,,,6.0,,2016.0,8.0,"(8.0, 2016.0)",1.0
635,2016-08-27,FOR,17.784647,25.159328,14.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
636,2016-12-22,FOR,17.80079,25.14998,13.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
637,2016-12-27,FOR,17.800955,25.150015,10.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
638,2017-01-10,FOR,17.801325,25.150051,12.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
639,2017-01-18,FOR,17.801325,25.150051,13.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
640,2017-01-19,FOR,17.8018,25.15069,15.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
641,2017-01-30,FOR,17.801292,25.148992,7.0,No,2017.0,1.0,"(1.0, 2017.0)",1.0
642,2017-02-02,FOR,17.801734,25.148808,25.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
643,2017-02-07,FOR,17.801742,25.148832,10.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
644,2017-02-10,FOR,17.80177,25.15061,17.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
645,2017-02-13,FOR,17.80177,25.15061,24.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
646,2017-02-17,FOR,17.801292,25.148992,20.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
647,2017-02-22,FOR,17.803025,25.150797,14.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
648,2017-02-23,FOR,17.801292,25.148992,16.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
649,2017-03-03,FOR,17.801379,25.150114,17.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
650,2017-03-07,FOR,,,11.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
651,2017-03-09,FOR,,,19.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
652,2017-03-16,FOR,-17.8011,25.15091,16.0,No,2017.0,3.0,"(3.0, 2017.0)",1.0
653,2017-03-20,FOR,-17.803051,25.149109,10.0,No,2017.0,3.0,"(3.0, 2017.0)",1.0
654,2017-03-22,FOR,-17.80204,25.14926,12.0,No,2017.0,3.0,"(3.0, 2017.0)",1.0
655,2017-03-30,FOR,-,-,19.0,Yes,2017.0,3.0,"(3.0, 2017.0)",1.0
656,2017-04-03,FOR,-17.80256,25.14953,10.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
657,2017-04-10,FOR,-17.79928,25.14981,22.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
658,2017-04-21,FOR, -17.801987,25.148571,21.0,No,2017.0,4.0,"(4.0, 2017.0)",1.0
659,2017-05-02,FOR,-17.80649,25.14877,15.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
660,2017-05-05,FOR,-17.80132,25.15018,10.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
661,2017-05-09,FOR,-,-,19.0,Yes,2017.0,5.0,"(5.0, 2017.0)",1.0
662,2017-05-12,FOR,,,21.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
663,2017-05-15,FOR,-17.80107,25.15068,11.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
664,2017-05-26,FOR,-17.80135,25.15008,21.0,,2017.0,5.0,"(5.0, 2017.0)",1.0
665,2017-05-30,FOR,-17.80009,25.15289,25.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
666,2017-06-02,FOR,-17.80142,25.15077,27.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
667,2017-06-05,FOR,-17.80131,25.15107,17.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
668,2017-06-10,FOR,-17.80101,25.1487,14.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
669,2017-06-14,FOR,-17.80145,25.14998,18.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
670,2017-06-19,FOR,-17.80082,25.14963,20.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
671,2017-06-20,FOR,-17.80163,25.14972,21.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
672,2017-06-22,FOR,-17.80121,25.14995,10.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
673,2017-06-26,FOR,-17.79893,25.1501,19.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
674,2017-06-29,FOR,-17.80313,25.14921,3.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
675,2017-07-06,FOR,-17.80157,25.14968,21.0,Yes,2017.0,7.0,"(7.0, 2017.0)",1.0
676,2017-07-07,FOR,-17.80183,25.14845,18.0,Yes,2017.0,7.0,"(7.0, 2017.0)",1.0
677,2017-07-13,FOR,-17.80085,25.14858,8.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
678,2017-07-25,FOR, -17.800317 ,25.150389,20.0,Yes,2017.0,7.0,"(7.0, 2017.0)",1.0
679,2017-07-31,FOR,-17.801474,25.149294,17.0,Yes,2017.0,7.0,"(7.0, 2017.0)",1.0
